ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta
1797990	2150000	16	NA	Renoveeritud	1636	Pikk Vanalinn Tallinn Harjumaa	2013
1800064	140000	3	NA	Uus	2006	Maramaa Tartu vald Tartumaa	2013
1800963	39990	2	60	Uus	2011	Tallinn Harjumaa	2013
1802641	36000	6	120	Vajab san. remonti	1924	Tõrva Valgamaa	2013
1804093	189000	6	207.4	Renoveeritud	1998	Mõõdu 6 Saue Harjumaa	2013
1806595	220000	10	234.6	Vajab renoveerimist	1934	Kungla 28 Kalamaja Põhja-Tallinn Tallinn Harjumaa	2013
1810497	160000	3	136	Renoveeritud	1989	Karla Andineeme Andineeme Kuusalu vald Harjumaa	2013
1820221	15000	3	76.2	Vajab renoveerimist	1900	Kinksepa Lüllemäe Karula vald Valgamaa	2013
1823709	129800	5	300	NA	1995	Pallase pst 123 Ihaste Tartu Tartumaa	2013
1827486	214900	6	250	Renoveeritud	1989	Serva 9 Nõmme Tallinn Harjumaa	2013
1837785	81300	4	110	Renoveeritud	1960	Kruusa 8 Rakvere Lääne-Virumaa	2013
1838240	112000	6	155	Uus	1998	Sireli 19 Laulasmaa Keila vald Harjumaa	2013
1840529	35000	5	200	Vajab san. remonti	1935	Peetri talu Käbiküla Kehtna Kehtna vald Raplamaa	2013
1841562	157900	5	147	Renoveeritud	1961	Rahvakooli tee 12 Pirita Tallinn Harjumaa	2013
1902532	32000	4	108.1	NA	1980	Salu 9 Põlva Põlva vald Põlvamaa	2013
1902973	67900	5	190	Keskmine	1976	Vasalemma Vasalemma vald Harjumaa	2013
1903696	109000	4	157.3	Uus	2009	Niidu Jõgeva Jõgevamaa	2013
1904521	35000	4	180	Vajab renoveerimist	1923	Vassevere Saare vald Jõgevamaa	2013
1905963	34900	5	200	Vajab renoveerimist	1921	saare 7 Kaerepere Kehtna vald Raplamaa	2013
1907565	26000	4	74	Vajab san. remonti	1957	 4 Tamsalu Tamsalu vald Lääne-Virumaa	2013
1907978	99000	NA	337	NA	1995	Karja 1 Parksepa Võru vald Võrumaa	2013
1909334	28900	3	144.4	Uus	2005	Pihlaka 6 Laitse Kaasiku Kernu vald Harjumaa	2013
1909902	139900	4	120	Uus	2012	Tuule Soinaste Ülenurme vald Tartumaa	2013
1911313	29000	4	156	Keskmine	1943	Parkali 18 Simuna Väike-Maarja vald Lääne-Virumaa	2013
1912938	69000	3	100	Renoveeritud	1918	Köödre Ristivälja Käina vald Hiiumaa	2013
1913495	83000	5	153	Keskmine	1973	Lille tn 9 Otepää Otepää vald Valgamaa	2013
1915889	44500	5	120	Keskmine	1976	Oru-Põik 6 Antsla Antsla Antsla vald Võrumaa	2013
1915927	550000	6	220	Uus	2007	Udeselja 14 Pirita Tallinn Harjumaa	2013
1918639	313000	4	182.4	Uus	2006	Ussilaka tee Pirita Tallinn Harjumaa	2013
1918780	53000	3	NA	Uus	2008	Viljandi mnt 13A Hagudi alevik Rapla vald Raplamaa	2013
1919382	17000	5	148	Vajab san. remonti	1960	Veriora Veriora vald Põlvamaa	2013
1920054	225000	6	300	Uus	2005	Looduse 4a Pajusti Rakvere Lääne-Virumaa	2013
1920121	99000	5	248	Renoveeritud	1987	Lehise Haapsalu Läänemaa	2013
1921958	130000	4	135	Renoveeritud	2005	Männiku tee Aruküla Raasiku vald Harjumaa	2013
1922693	55000	3	65	Vajab san. remonti	1964	Rahu Elva Tartumaa	2013
1923042	159000	5	191	Uus	2005	Nõmmeringi  Tartu Tartumaa	2013
1924783	165000	7	219.9	Valmis	1948	Räni Tammelinn Tartu Tartumaa	2013
1926854	39900	4	174	Keskmine	1949	Pärnu mnt 46 Märjamaa Märjamaa vald Raplamaa	2013
1927028	160000	6	417	Uus	2000	Variku Tartu Tartumaa	2013
1928188	85000	5	157	Keskmine	1964	Kauge Viljandi Viljandimaa	2013
1928336	26000	3	NA	Keskmine	1955	Pikk 12 Ambla Ambla vald Järvamaa	2013
1928584	159000	5	167.8	Valmis	2003	Lepiku tee Veeriku Tartu Tartumaa	2013
1930317	169000	4	142.2	Uus	2010	Tamme Tila Tartu vald Tartumaa	2013
1930700	130000	6	164	NA	1956	Pihlaka Tartu Tartumaa	2013
1932523	220000	5	224.2	NA	1994	Metsa tee 3 Viimsi vald Harjumaa	2013
1933000	98000	6	248	Keskmine	1974	Ploomi Elva Tartumaa	2013
1933434	75500	3	75	Renoveeritud	2000	Matka tee 5 Vääna-Jõesuu Liikva Harku vald Harjumaa	2013
1933900	3580	NA	NA	NA	2013	Palkmaja Muhu vald Saaremaa	2013
1933934	147000	5	370	Renoveeritud	1992	Laane 4 Elva Elva Tartumaa	2013
1939993	310000	10	280	Vajab san. remonti	1994	Kase 25A Maarjamäe Pirita Tallinn Harjumaa	2013
1940002	310000	10	280	Vajab san. remonti	1994	Kase Maarjamäe Pirita Tallinn Harjumaa	2013
1940132	79900	4	224	San. remont tehtud	1978	Rõugu 7b Pärnu Pärnumaa	2013
1940226	75000	2	51	Keskmine	1941	Luku talu Leistu Kose vald Harjumaa	2013
1940254	245000	7	182.8	Vajab san. remonti	1954	Punga 18 Pirita Tallinn Harjumaa	2013
1940256	245000	7	182.8	Vajab san. remonti	1954	Punga 18 Pirita Tallinn Harjumaa	2013
1940607	82000	4	NA	Renoveeritud	1986	Allikoja Külitse Ülenurme vald Tartumaa	2013
1940673	99000	5	197	NA	2003	Märteni Purila Rapla vald Raplamaa	2013
1940738	46000	4	NA	Keskmine	1959	Järve 14 Abja-Paluoja Abja vald Viljandimaa	2013
1942911	188000	4	206	Uus	2009	Õie tee 18 Saustinõmme Saku vald Harjumaa	2013
1942946	29000	4	NA	Keskmine	1927	Sõreste Kanepi vald Põlvamaa	2013
1944165	90500	4	189	Renoveeritud	1986	Külitse Ülenurme vald Tartumaa	2013
1944246	95000	5	153.2	NA	1965	Soo 8A Vana-Pärnu Pärnu Pärnumaa	2013
1944585	85000	5	130	Vajab san. remonti	1959	Järve 4 Tõrva Valgamaa	2013
1944637	220000	5	184	Uus	2011	kivistiku Saku Saku vald Harjumaa	2013
1944972	122000	4	169	Uus	2004	Nõmmeringi Vahi Tartu vald Tartumaa	2013
1945458	65000	3	NA	Renoveeritud	1936	Remmelga 14 Valtu Kaerepere Kehtna vald Raplamaa	2013
1945934	155000	7	282	Renoveeritud	1992	Pikk 3 Võiste Tahkuranna vald Pärnumaa	2013
1947280	89000	6	310	San. remont tehtud	1990	pikk 23 Tõrva Valgamaa	2013
1947504	87000	5	165	Keskmine	1973	Tartu mnt Elva Tartumaa	2013
1948451	83000	5	153	Keskmine	1967	Otepää Lille tn 9 Tallinn Harjumaa	2013
1948471	83000	5	153	NA	1967	Otepää Lille tn 9 Tartu Tartumaa	2013
1948716	115000	4	NA	Renoveeritud	2003	Kaare 12 Põltsamaa Jõgevamaa	2013
1949449	44900	3	130	Vajab renoveerimist	1935	haanja mnt Rõuge Rõuge vald Võrumaa	2013
1950541	17000	4	138	Keskmine	1930	Vassevere Saare vald Jõgevamaa	2013
1950782	80000	5	280	Keskmine	1980	Martna Martna vald Läänemaa	2013
1951847	102000	6	180	Vajab renoveerimist	1960	Ehitaja 22   Maarjamõisa Tartu Tartumaa	2013
1952254	205000	7	286	San. remont tehtud	1997	Haaviku Liiva Kose vald Harjumaa	2013
1952457	17400	12	288	Vajab san. remonti	1924	Posti 5 Käru Käru vald Raplamaa	2013
1952731	215000	7	303.6	Valmis	2001	H. Mugasto Ihaste Tartu Tartumaa	2013
1952766	35000	3	18400	Vajab san. remonti	1991	Nirgi Kasevälja Iisaku vald Ida-Virumaa	2013
1953240	60000	8	NA	Vajab renoveerimist	1964	Vainu talu Tõravere Nõo vald Tartumaa	2013
1953249	39000	3	46.9	San. remont tehtud	1964	Säre küla Saare talu Antsla Antsla vald Võrumaa	2013
1954991	2000	2	32	Vajab renoveerimist	1913	Luguse Käina vald Hiiumaa	2013
1955588	50000	6	320	Vajab san. remonti	1936	Taakli Salutaguse Kohila vald Raplamaa	2013
1955989	180000	5	200	Renoveeritud	2002	Kopli maja Ummaru Raikküla vald Raplamaa	2013
1956147	79000	4	150	Uus	2008	Lasteaia 8 Ardu Kose vald Harjumaa	2013
1957837	28000	3	64	Keskmine	1958	Napi Misso vald Võrumaa	2013
1959109	84500	4	177.6	Uus	2006	Pihlaka 56 Audru Audru vald Pärnumaa	2013
1959671	35000	3	NA	Vajab renoveerimist	1931	Kase Kambja Kambja vald Tartumaa	2013
1962077	57500	5	230	San. remont tehtud	1976	Tallinna mnt 8 Põltsamaa Jõgevamaa	2013
1963361	167900	4	163	Uus	2006	Aniisi Saue Harjumaa	2013
1963774	55000	NA	NA	NA	1982	J. Hurda tee Himmaste Põlva vald Põlvamaa	2013
1964164	27000	2	NA	Renoveeritud	1964	holopi Umbsaare Võru vald Võrumaa	2013
1964418	12000	2	34	Vajab renoveerimist	1961	Koidu 14 Kadrina Kadrina vald Lääne-Virumaa	2013
1964817	105000	3	83	Uus	2006	Linnu tee 11 Õssu Ülenurme vald Tartumaa	2013
1964823	64000	5	249	Keskmine	1986	Valgjärve Valgjärve vald Põlvamaa	2013
1965595	99800	4	NA	Uus	2013	Mesika elamurajoon Kohila Kohila vald Raplamaa	2013
1966502	99000	7	200	Keskmine	1991	rajaniidu 5 Maardu Harjumaa	2013
1968902	140000	5	196	Uus	2006	Vilimeeste Tarvastu vald Viljandimaa	2013
1971699	166000	6	194	Uus	2002	Kukeseene tee 8 Patika Rae vald Harjumaa	2013
1972549	40000	3	NA	Renoveeritud	1910	Sandra kinnistu Veia Saare vald Jõgevamaa	2013
1972766	17500	NA	480	Vajab renoveerimist	1770	Tallinn-Keila-Paldiski Lehola Lehola Keila vald Harjumaa	2013
1975010	44738	4	64.7	Uus	2005	 Jäneda Tapa vald Lääne-Virumaa	2013
1978370	69999	4	105.4	Renoveeritud	2007	Tervishoiu Veeriku Tartu Tartumaa	2013
1979594	185000	5	136	Uus	2012	Haapse Haapse Jõelähtme vald Harjumaa	2013
1981625	129000	4	99	NA	2005	Kuu põik 6 Juuliku Saku vald Harjumaa	2013
1982385	40000	5	139	Keskmine	1934	  Kaldemäe Vooreküla Vastse-Kuuste vald Põlvamaa	2013
1982443	130000	7	250	NA	1990	Sillaku 6 Laagri Saue vald Harjumaa	2013
1983407	25000	4	NA	Keskmine	1936	Silveri talu Ohtja Mustjala vald Saaremaa	2013
1984099	59000	4	200	San. remont tehtud	1897	Urgesauna Urge Kohila vald Raplamaa	2013
1984264	70000	5	200	Keskmine	1992	Pioneeri väikekoht Tuulna Keila vald Harjumaa	2013
1984314	370000	8	341	Uus	1997	Roostiku Haabersti Tallinn Harjumaa	2013
1984377	40000	2	NA	Renoveeritud	1955	Lille 9 Järve Kohtla-Järve Ida-Virumaa	2013
1984605	159000	6	210	Renoveeritud	1962	Ehitaja Tammelinn Tartu Tartumaa	2013
1984797	159000	5	172.6	Keskmine	1987	Iru tee 9 Iru Jõelähtme vald Harjumaa	2013
1984989	48000	3	141	Vajab san. remonti	1965	Võru Võrumaa	2013
1985072	129000	4	150	Uus	2003	Seli Pirgu Juuru vald Raplamaa	2013
1985386	55000	2	70	Uus	2006	Madise Vahtraste Muhu vald Saaremaa	2013
1985485	1e+05	5	300	Vajab san. remonti	1986	tallinna mnt. 122 Pärnu Pärnumaa	2013
1986162	39900	7	150.3	Keskmine	1970	Koidu 21 Võhma Viljandimaa	2013
1986251	14500	2	35	Vajab renoveerimist	1958	Räpina Räpina vald Põlvamaa	2013
1987899	99000	5	318	Keskmine	2002	Viti Harku vald Harjumaa	2013
1988908	12000	3	NA	Vajab renoveerimist	1909	Laiusevälja Jõgeva vald Jõgevamaa	2013
1989096	2500000	25	1235	Keskmine	1903	Narva mnt 28 Kesklinn Tallinn Harjumaa	2013
1989114	64000	6	167	Renoveeritud	2002	Valgjärve Valgjärve vald Põlvamaa	2013
1989158	219000	4	170	Renoveeritud	1997	Väike-ringtee 7 Rohuneeme Rohuneeme Viimsi vald Harjumaa	2013
1991409	9500	5	NA	Vajab renoveerimist	1956	Raassilla Tarvastu vald Viljandimaa	2013
1991888	85000	5	175	Renoveeritud	2010	Tuuliku 22 Pohla Kernu vald Harjumaa	2013
1991919	299000	8	250	Keskmine	1930	Tamme pst. 12 Tammelinn Tartu Tartumaa	2013
1992202	249000	4	273.4	Uus	2011	Vahi alevik Raadi-Kruusamäe Tartu Tartumaa	2013
1992931	210000	8	577.4	Renoveeritud	2001	Krõlli Laulasmaa Keila vald Harjumaa	2013
1994672	319558.25	6	234	Uus	2008	Barsbütteli 15 Keila Harjumaa	2013
1995971	110000	5	208	Renoveeritud	2008	Ülejõe küla Teeääre Kehra Anija vald Harjumaa	2013
1996378	89000	10	NA	Keskmine	2000	Ringpuiestee 2 Kilingi-Nõmme Saarde vald Pärnumaa	2013
1996452	299999	5	210	Uus	2012	Kaladi 6 Kakumäe Haabersti Tallinn Harjumaa	2013
1998109	25000	3	175	Vajab renoveerimist	1850	Reinu talu Lassi Salme vald Saaremaa	2013
1998424	28000	4	121.9	NA	1974	Sõmerpalu Sõmerpalu vald Võrumaa	2013
1999879	29990	4	75	NA	1947	Vanasilla talu Keskvere Pöide vald Saaremaa	2013
2001960	99900	5	137	NA	1986	Delfiini Maidla Maidla Saue vald Harjumaa	2013
2002539	58000	5	330	NA	1995	Välja Mustla Mustla Tarvastu vald Viljandimaa	2013
2002553	19900	4	290	Vajab renoveerimist	1900	kesk 1b Sooru Tõlliste vald Valgamaa	2013
2005173	119999	4	140	Renoveeritud	1988	Põhja-Käesalu Laulasmaa Keila vald Harjumaa	2013
2005340	53000	2	46	Vajab renoveerimist	1959	Rauna põik 1 Saue Harjumaa	2013
2005785	127800	4	112	Renoveeritud	1955	Tamme 1 Vana-Kuuste Kambja vald Tartumaa	2013
2005835	180000	8	400	Renoveeritud	1992	Kuusekese 2A Peetri Rae vald Harjumaa	2013
2006187	145000	5	240	Renoveeritud	1915	Ojamaa Pae Padise vald Harjumaa	2013
2007530	224000	NA	166.4	NA	2012	Vasara tee 5 Järveküla Rae vald Harjumaa	2013
2007531	216000	NA	165.2	NA	2012	Vasara tee 9 Järveküla Rae vald Harjumaa	2013
2007532	236000	NA	173.9	NA	2012	Kirve tee 11 Järveküla Rae vald Harjumaa	2013
2007534	210000	NA	154.7	NA	2012	Kirve tee 17 Järveküla Rae vald Harjumaa	2013
2007700	185000	7	215	Uus	2006	Liivakandi tee Loo Jõelähtme vald Harjumaa	2013
2009093	105000	6	231	San. remont tehtud	1998	Liiva Nõo Nõo vald Tartumaa	2013
2010567	75000	2	116.4	Keskmine	1967	Kummeli tee 49 Pirita Tallinn Harjumaa	2013
2010751	19500	3	75	Uus	2006	Rahetsema Ramsi Viljandi vald Viljandimaa	2013
2011536	160000	4	154	Valmis	2008	Vapramäe 8B Elva Tartumaa	2013
2013088	271000	4	193	NA	2007	Ihaste Tartu Tartumaa	2013
2014865	49000	5	217	NA	1984	Karja Mustla Tarvastu vald Viljandimaa	2013
2015333	159450	6	240	Uus	2010	Ute tee 8 Lemmatsi Ülenurme vald Tartumaa	2013
2015702	22000	3	70	Keskmine	1940	Ruudiküla Vasara Viljandi vald Viljandimaa	2013
2017248	165000	6	187.5	NA	2004	Nõmmeliiva Ihaste Tartu Tartumaa	2013
2017892	159900	7	4000	Uus	2008	Seljamäe talu Sigula Kuusalu vald Harjumaa	2013
2019579	15000	2	NA	Vajab renoveerimist	1926	Paslepa Noarootsi vald Läänemaa	2013
2019590	28000	3	97	Vajab san. remonti	1950	Meeksi Meeksi vald Tartumaa	2013
2019602	7500	NA	NA	NA	2003	Ehitaja tee Navi Võru vald Võrumaa	2013
2021736	190000	6	200	Uus	2012	Lepiku tee 14 Vaela Kiili vald Harjumaa	2013
2021923	259000	6	230	Keskmine	1998	Rohuneeme tee 40a-1 Haabneeme Viimsi vald Harjumaa	2013
2026660	230000	3	180	Uus	2009	Tuulmetsa tee Muraste Harku vald Harjumaa	2013
2027910	185000	6	NA	Keskmine	1962	Kajaka 6 Kristiine Tallinn Harjumaa	2013
2028997	138900	4	160	Uus	2010	Vatslanurme Vatsla Saue vald Harjumaa	2013
2029864	235000	8	203.7	Valmis	1934	Vabaduse pst 129 Nõmme Tallinn Harjumaa	2013
2031310	280000	5	330.1	Uus	2008	Seljaku põik 6 Laagri Saue vald Harjumaa	2013
2036392	45000	6	751	Keskmine	1958	uus tn Paide Järvamaa	2013
2038100	180000	5	172.5	Keskmine	1957	Talviku Kristiine Tallinn Harjumaa	2013
2041845	14000	2	NA	Vajab renoveerimist	1952	Suislepa Tarvastu vald Viljandimaa	2013
2042310	216000	4	130	Renoveeritud	1986	Köömne 24 Haabersti Tallinn Harjumaa	2013
2042325	250000	11	240	Renoveeritud	1936	Õie põik 1 Nõmme Tallinn Harjumaa	2013
2042327	149000	5	NA	NA	1968	Rebase 4 Kesklinn Tartu Tartumaa	2013
2042328	173000	NA	360	Renoveeritud	1905	J.Kärneri 6 Elva Tartumaa	2013
2042346	38000	3	72.7	Valmis	1961	Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2013
2042347	55000	5	187.6	Valmis	1981	Jakobsoni 15 Vändra Vändra vald (alev) Pärnumaa	2013
2042359	650	4	110	Uus	2004	Tuule tee 22 Ilmandu Harku vald Harjumaa	2013
2042369	25000	3	77	Valmis	1930	Pihlakavälja * Kalvi Aseri vald Ida-Virumaa	2013
2042374	27000	5	104	Valmis	1925	Marguse Vasta Viru-Nigula vald Lääne-Virumaa	2013
2042408	34000	5	307	Valmis	1919	Kehala Vinni vald Lääne-Virumaa	2013
2042427	155000	3	126	Renoveeritud	1963	Mesika tee Pirita-Kose Pirita Tallinn Harjumaa	2013
2042435	55900	5	90	NA	1930	Kirepi Kirepi Rõngu vald Tartumaa	2013
2042444	136900	5	164	Uus	2009	Lauri tee Viljandi Viljandimaa	2013
2042445	44800	NA	29	NA	2008	 Hara Noarootsi vald Läänemaa	2013
2042446	105000	5	223.2	Valmis	1997	Aiandi tn Haapsalu Läänemaa	2013
2042465	50500	3	100	NA	1910	Hurmi Hurmi Kanepi vald Põlvamaa	2013
2042469	102000	3	227	NA	1971	Kesa 5 Põlva Põlva vald Põlvamaa	2013
2042471	1e+05	5	179	NA	1974	Lauliku 16 Vahetuse võimalus korter+komp Elva Tartumaa	2013
2042474	68000	7	1076	NA	1850	Moonakatemaja Uus hind Toolamaa Räpina vald Põlvamaa	2013
2042476	99000	3	100	NA	1955	Palupera tee 10 Otepää Otepää vald Valgamaa	2013
2042484	16500	2	66	NA	1941	Siila Jaanimõisa Mooste vald Põlvamaa	2013
2042499	295000	7	276.6	NA	2006	Lõikheina Muuga Maardu Harjumaa	2013
2042523	99999	6	216	NA	2006	Tammiste Sauga vald Pärnumaa	2013
2042524	147244	4	130	Uus	2006	Tammiste Sauga vald Pärnumaa	2013
2042528	53686	2	NA	Vajab renoveerimist	1983	 3 Sauga vald Pärnumaa	2013
2042530	53190	5	77	NA	1960	Kihlepa Audru vald Pärnumaa	2013
2042537	111782	6	134.1	NA	2007	 12 Reiu Tahkuranna vald Pärnumaa	2013
2042540	127504	7	250	Renoveeritud	1936	Aesoo Tori vald Pärnumaa	2013
2042542	121433	4	146	NA	1996	 Reiu Tahkuranna vald Pärnumaa	2013
2042586	41000	5	160	NA	2007	Tiigi 35 Audru Audru vald Pärnumaa	2013
2042587	235000	6	260	Uus	2006	Käärasoo 8 Paikuse Paikuse vald Pärnumaa	2013
2042598	69000	6	415	NA	1991	Kuuse 1 Kadapiku Kadrina vald Lääne-Virumaa	2013
2042600	9999	5	89.6	Vajab renoveerimist	1939	Nadalama Väike-Maarja vald Lääne-Virumaa	2013
2042602	67000	3	93.6	Valmis	1813	 Liu Audru vald Pärnumaa	2013
2042607	147000	4	133.6	Valmis	2005	Vintri Ulliste Vintri Salme vald Saaremaa	2013
2042608	41000	3	125	Valmis	1956	Tiigi Väljaküla Alatskivi vald Tartumaa	2013
2042610	76693.98	5	200	Uus	2008	Puraviku 4 Laane Ülenurme vald Tartumaa	2013
2042620	17260	3	61	Valmis	1930	Kullikopli talu Hirmuküla Karksi vald Viljandimaa	2013
2042632	98425	4	150.8	Valmis	1971	valuoja pst Viljandi Viljandimaa	2013
2042655	88000	4	83	Valmis	1948	Vilde tn 18 Rakvere Lääne-Virumaa	2013
2042664	6900	4	107.7	Valmis	1939	Rohu tn Kiviõli Ida-Virumaa	2013
2042694	89000	4	97.9	Valmis	2004	Tammiku 22 Uusküla Jõelähtme vald Harjumaa	2013
2042701	130000	5	236.8	Valmis	1992	Kanarbiku 1 Paralepa Ridala vald Läänemaa	2013
2042727	10600	2	57.3	Vajab renoveerimist	1960	Pärnjõe Vändra vald Pärnumaa	2013
2042731	92000	4	153	Valmis	2003	Jõeääre tee 14 Loo Jõelähtme vald Harjumaa	2013
2042732	92000	4	153	Valmis	2003	Jõeääre tee 14 Loo Jõelähtme vald Harjumaa	2013
2042757	350000	6	220	Renoveeritud	1936	Metsaotsa tee 2 Kloogaranna Keila vald Harjumaa	2013
2042758	168000	4	173.8	NA	1989	Nurmiku tee 32B Pirita Tallinn Harjumaa	2013
2042776	38000	3	72.7	Valmis	1961	Pärnu - Paide mnt. 7 Vändra Vändra vald (alev) Pärnumaa	2013
2042777	134000	4	180	Valmis	1980	 Oara Audru vald Pärnumaa	2013
2042778	95000	5	216	Vajab renoveerimist	1890	 Päigiste Halliste vald Viljandimaa	2013
2042800	90000	5	181.2	Renoveeritud	1999	Lepa Haapsalu Läänemaa	2013
2042815	98400	4	130	NA	2008	Ääresalu 1 Türisalu Türisalu Harku vald Harjumaa	2013
2042838	55000	2	60	Valmis	1935	Peetri Pärnu Pärnumaa	2013
2042842	128500	NA	74	Vajab renoveerimist	1790	Roosi Pärnu Pärnumaa	2013
2042846	72000	5	116	Valmis	1926	Jaama Pärnu Pärnumaa	2013
2042883	223000	4	145	NA	1958	Liiva Nõmme Tallinn Harjumaa	2013
2042889	215000	3	200	NA	2008	Mäe tee 13 Lohusalu Keila vald Harjumaa	2013
2042917	360000	6	299	NA	1998	Lodjapuu tee 65 Pirita Tallinn Harjumaa	2013
2042918	199500	6	157	NA	2001	Pärnu mnt 235A Nõmme Tallinn Harjumaa	2013
2042919	135000	3	74.9	Vajab renoveerimist	1934	Rohula 7 Nõmme Tallinn Harjumaa	2013
2042982	216000	4	130	Renoveeritud	1986	Köömne 24 Haabersti Tallinn Harjumaa	2013
2042999	250000	11	240	Renoveeritud	1936	Õie põik 1 Nõmme Tallinn Harjumaa	2013
2043008	270000	5	257.6	NA	1999	Aasa tee 8 Püünsi Viimsi vald Harjumaa	2013
2043044	57000	2	110	NA	2008	Jaama Illuka vald Ida-Virumaa	2013
2043045	16950	2	70	Valmis	1973	Väike-Pungerja Mäetaguse vald Ida-Virumaa	2013
2043046	35000	3	146.6	Valmis	1941	Nurmsi Paide vald Järvamaa	2013
2043047	25000	3	138.5	Valmis	1865	Rassi Türi vald Järvamaa	2013
2043049	197486.99	2	241.1	Valmis	1942	Eisma Vihula vald Lääne-Virumaa	2013
2043055	53050	2	96	Valmis	1997	Muna Nüpli Otepää vald Valgamaa	2013
2043069	27482	3	108.2	Vajab renoveerimist	1868	Pärna 3 Otepää Otepää vald Valgamaa	2013
2043080	145000	6	324.5	Valmis	1990	Riia mnt. 89 Viljandi Viljandimaa	2013
2043085	169000	6	130	Uus	2010	Narva-Jõesuu Ida-Virumaa	2013
2043086	32000	3	61.3	Vajab renoveerimist	1983	Kiriku 35 Kallaste Tartumaa	2013
2043097	58800	NA	446	NA	1939	Kesk 1 Tamsalu Tamsalu vald Lääne-Virumaa	2013
2043104	140000	5	145.1	Renoveeritud	1988	Ringtee Tõrvandi Ülenurme vald Tartumaa	2013
2043140	99700	4	109	Uus	2013	Susi tee Järveküla Rae vald Harjumaa	2013
2043142	39000	NA	120	NA	2012	Räägujõe Kurena Are vald Pärnumaa	2013
2043165	350000	6	206	NA	1997	Hiie põik 2/1 Pirita Tallinn Harjumaa	2013
2043166	210000	5	178	Uus	2011	Hommiku 9 Keila Harjumaa	2013
2043167	203000	5	180	NA	1998	Hälli põik 14A Haabersti Tallinn Harjumaa	2013
2043201	143000	4	121	NA	2009	Oravasaba tee 43 Maardu Harjumaa	2013
2043206	279000	6	272.7	NA	1998	Pärnu mnt 426 Nõmme Tallinn Harjumaa	2013
2043222	164000	4	173	NA	2006	Roosipõõsa tee 7 Rae vald Harjumaa	2013
2043225	319000	NA	243	Uus	2009	Metsaveere tee 12 Pringi Viimsi vald Harjumaa	2013
2043264	22000	3	63	Valmis	1963	Kalda 1 Helmküla Varbla vald Pärnumaa	2013
2043282	88900	6	NA	Keskmine	1960	Tähe 4 Elva Tartumaa	2013
2043289	125000	5	181	Uus	2005	Toominga 4 Paikuse Paikuse vald Pärnumaa	2013
2043291	25900	4	113.4	NA	2006	Künka Uulu Tahkuranna vald Pärnumaa	2013
2043292	27000	3	100	Valmis	1942	 Luuri Vändra vald Pärnumaa	2013
2043297	139000	6	250	San. remont tehtud	1989	Võru Ropka Tartu Tartumaa	2013
2043308	155000	6	189.5	Renoveeritud	1934	Võnnu 5 Haapsalu Haapsalu Läänemaa	2013
2043314	29990	3	124	NA	1930	Võidu 22 Orissaare Orissaare vald Saaremaa	2013
2043316	255000	5	350	Uus	2009	 Tusti Muhu vald Saaremaa	2013
2043323	15900	3	245	Vajab renoveerimist	1918	Indu Rabavere Koonga vald Pärnumaa	2013
2043324	89500	4	135.6	Uus	2008	Kurina 26 Randivälja Tori vald Pärnumaa	2013
2043325	69000	5	287.2	Valmis	1987	Liisa Uulu Tahkuranna vald Pärnumaa	2013
2043331	145000	8	200.4	Renoveeritud	1905	Kooli 43 Pärnu Pärnumaa	2013
2043369	175000	6	240	Uus	2010	Ute Lemmatsi Ülenurme vald Tartumaa	2013
2043388	185000	4	153.8	Uus	2012	Tuulepesa tee 3 Ilmandu Harku vald Harjumaa	2013
2043389	185000	4	153.8	Uus	2012	Tuulepesa tee 3 Ilmandu Harku vald Harjumaa	2013
2043391	290000	5	160	NA	1700	Vana-Pääla 1 Suurupi Harku vald Harjumaa	2013
2043392	399000	6	305.5	Renoveeritud	1939	Lemmiku 13 Nõmme Tallinn Harjumaa	2013
2043393	395000	7	373	NA	1997	Kotlepi 24 Haabersti Tallinn Harjumaa	2013
2043399	179000	5	164	Renoveeritud	2005	Kurekannuse tee 8 Randvere Viimsi vald Harjumaa	2013
2043411	64000	2	46.2	Renoveeritud	1985	Lahe tee 3 Laheküla Lääne-Saare vald Saaremaa	2013
2043428	176000	5	NA	Uus	2008	Käopesa tee  Kasemetsa Saku vald Harjumaa	2013
2043436	125000	4	233	Renoveeritud	1998	Laulasmaa Keila vald Harjumaa	2013
2043440	39990	4	NA	Vajab renoveerimist	1937	Koidu 2a Jõhvi Jõhvi Jõhvi vald Ida-Virumaa	2013
2043451	185000	6	1602	Renoveeritud	1770	Võru Kambja Kambja vald Tartumaa	2013
2043483	185000	4	136.4	Valmis	1999	Jõekalda 45 Silla Paikuse vald Pärnumaa	2013
2043539	99000	8	180	Vajab renoveerimist	1912	Vaba Karlova Tartu Tartumaa	2013
2043571	36000	4	411	Valmis	1940	Noonu Välja Noonu Vihula vald Lääne-Virumaa	2013
2043574	123500	5	222	Uus	2005	Väike-kure Kurepalu Haaslava vald Tartumaa	2013
2043575	900	5	180	Uus	2009	Lillevälja tee Veibri Luunja vald Tartumaa	2013
2043584	77000	5	250.9	Valmis	1922	Välgita Välgita Viljandi vald Viljandimaa	2013
2043585	281211	6	235.1	Valmis	2008	Kõrgepõllu tee Vana-Võidu Viljandi vald Viljandimaa	2013
